
Dafny program verifier finished with 21 verified, 0 errors
=== GACHA PITY STATE MACHINE ===
HardPity5star:90 | HardPity4star:10 | SoftPityStart:74
Total valid states: 2002

Since5star:0 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:25 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:25 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:25 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:25 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:25 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:25 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:25 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:25 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:26 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:26 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:26 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:26 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:26 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:26 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:26 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:26 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:26 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:26 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:26 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:27 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:27 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:27 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:27 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:27 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:27 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:27 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:27 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:27 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:27 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:27 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:28 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:28 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:28 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:28 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:28 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:28 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:28 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:28 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:28 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:28 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:28 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:29 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:29 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:29 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:29 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:29 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:29 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:29 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:29 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:29 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:29 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:29 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:30 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:30 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:30 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:30 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:30 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:30 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:30 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:30 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:30 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:30 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:30 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:31 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:31 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:31 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:31 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:31 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:31 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:31 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:31 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:31 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:31 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:31 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:32 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:32 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:32 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:32 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:32 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:32 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:32 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:32 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:32 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:32 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:32 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:33 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:33 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:33 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:33 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:33 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:33 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:33 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:33 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:33 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:33 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:33 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:34 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:34 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:34 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:34 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:34 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:34 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:34 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:34 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:34 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:34 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:34 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:35 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:35 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:35 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:35 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:35 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:35 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:35 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:35 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:35 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:35 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:35 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:36 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:36 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:36 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:36 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:36 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:36 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:36 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:36 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:36 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:36 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:36 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:37 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:37 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:37 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:37 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:37 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:37 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:37 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:37 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:37 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:37 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:37 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:38 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:38 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:38 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:38 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:38 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:38 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:38 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:38 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:38 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:38 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:38 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:39 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:39 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:39 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:39 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:39 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:39 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:39 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:39 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:39 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:39 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:39 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:40 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:40 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:40 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:40 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:40 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:40 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:40 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:40 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:40 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:40 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:40 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:41 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:41 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:41 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:41 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:41 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:41 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:41 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:41 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:41 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:41 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:41 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:42 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:42 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:42 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:42 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:42 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:42 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:42 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:42 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:42 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:42 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:42 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:43 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:43 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:43 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:43 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:43 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:43 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:43 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:43 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:43 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:43 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:43 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:44 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:44 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:44 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:44 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:44 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:44 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:44 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:44 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:44 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:44 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:44 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:45 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:45 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:45 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:45 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:45 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:45 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:45 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:45 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:45 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
